12624.806279 	1.077539 
12631.535142 	1.074012 
12639.221925 	1.070245 
12646.180815 	1.066525 
12653.925802 	1.062988 
12660.895859 	1.059621 
12668.616254 	1.056057 
12675.392966 	1.052531 
12683.099151 	1.048723 
12690.217221 	1.045026 
12697.844297 	1.041279 
12705.055040 	1.037603 
12712.599325 	1.033932 
12719.706308 	1.030207 
