  9809     SPring-8 14b2 
 Ir-L3_IrCl4_Si  20.07.15 13:07 - 20.07.15 13:11
 IrCl4                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.6 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 10.59089 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4645
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       10.47000   8.93000    -0.000340       0.05      4645
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    37.100    81.600
  10.25818  10.26703     0.050     26589     10347
  10.25784  10.26676     0.050     26567     10338
  10.25750  10.26648     0.050     26572     10340
  10.25716  10.26621     0.050     26584     10350
  10.25682  10.26592     0.050     26574     10349
  10.25648  10.26562     0.050     26554     10341
  10.25614  10.26533     0.050     26588     10354
  10.25580  10.26503     0.050     26577     10351
  10.25546  10.26474     0.050     26569     10354
  10.25512  10.26443     0.050     26575     10358
  10.25478  10.26411     0.050     26581     10360
  10.25444  10.26377     0.050     26586     10364
  10.25410  10.26340     0.050     26570     10358
  10.25376  10.26301     0.050     26570     10362
  10.25342  10.26263     0.050     26578     10365
  10.25308  10.26227     0.050     26557     10363
  10.25274  10.26192     0.050     26566     10364
  10.25240  10.26156     0.050     26577     10374
  10.25206  10.26120     0.050     26568     10371
  10.25172  10.26082     0.050     26561     10370
  10.25138  10.26044     0.050     26559     10372
  10.25104  10.26007     0.050     26576     10378
  10.25070  10.25972     0.050     26552     10370
  10.25036  10.25938     0.050     26548     10371
  10.25002  10.25904     0.050     26569     10384
  10.24968  10.25872     0.050     26548     10378
  10.24934  10.25839     0.050     26538     10375
  10.24900  10.25806     0.050     26563     10384
  10.24866  10.25774     0.050     26564     10385
  10.24832  10.25743     0.050     26544     10380
  10.24798  10.25713     0.050     26551     10387
  10.24764  10.25686     0.050     26556     10390
  10.24730  10.25659     0.050     26541     10387
  10.24696  10.25632     0.050     26532     10386
  10.24662  10.25604     0.050     26548     10391
  10.24628  10.25575     0.050     26552     10395
  10.24594  10.25545     0.050     26524     10388
  10.24560  10.25515     0.050     26545     10398
  10.24526  10.25486     0.050     26554     10402
  10.24492  10.25456     0.050     26534     10396
  10.24458  10.25425     0.050     26544     10399
  10.24424  10.25391     0.050     26553     10405
  10.24390  10.25355     0.050     26537     10404
  10.24356  10.25317     0.050     26527     10403
  10.24322  10.25279     0.050     26554     10411
  10.24288  10.25242     0.050     26549     10411
  10.24254  10.25206     0.050     26528     10406
  10.24220  10.25170     0.050     26541     10414
  10.24186  10.25134     0.050     26556     10418
  10.24152  10.25097     0.050     26537     10413
  10.24118  10.25059     0.050     26545     10417
  10.24084  10.25022     0.050     26548     10423
  10.24050  10.24986     0.050     26536     10419
  10.24016  10.24951     0.050     26520     10417
  10.23982  10.24917     0.050     26548     10426
  10.23948  10.24884     0.050     26521     10422
  10.23914  10.24851     0.050     26526     10424
  10.23880  10.24818     0.050     26525     10422
  10.23846  10.24786     0.050     26542     10433
  10.23812  10.24754     0.050     26513     10422
  10.23778  10.24724     0.050     26522     10428
  10.23744  10.24696     0.050     26534     10435
  10.23710  10.24669     0.050     26522     10433
  10.23676  10.24642     0.050     26513     10429
  10.23642  10.24614     0.050     26528     10439
  10.23608  10.24585     0.050     26524     10437
  10.23574  10.24555     0.050     26510     10435
  10.23540  10.24526     0.050     26516     10438
  10.23506  10.24496     0.050     26533     10447
  10.23472  10.24466     0.050     26511     10442
  10.23438  10.24436     0.050     26525     10447
  10.23404  10.24403     0.050     26528     10451
  10.23370  10.24368     0.050     26522     10449
  10.23336  10.24330     0.050     26507     10444
  10.23302  10.24292     0.050     26516     10450
  10.23268  10.24254     0.050     26522     10454
  10.23234  10.24218     0.050     26493     10446
  10.23200  10.24182     0.050     26502     10451
  10.23166  10.24146     0.050     26513     10460
  10.23132  10.24109     0.050     26509     10456
  10.23098  10.24071     0.050     26503     10453
  10.23064  10.24033     0.050     26525     10464
  10.23030  10.23996     0.050     26497     10457
  10.22996  10.23961     0.050     26499     10461
  10.22962  10.23927     0.050     26497     10463
  10.22928  10.23894     0.050     26504     10463
  10.22894  10.23860     0.050     26473     10455
  10.22860  10.23827     0.050     26474     10454
  10.22826  10.23794     0.050     26475     10459
  10.22792  10.23763     0.050     26451     10454
  10.22758  10.23732     0.050     26452     10451
  10.22724  10.23703     0.050     26462     10457
  10.22690  10.23676     0.050     26450     10456
  10.22656  10.23649     0.050     26437     10456
  10.22622  10.23621     0.050     26481     10473
  10.22588  10.23593     0.050     26482     10472
  10.22554  10.23564     0.050     26488     10477
  10.22520  10.23534     0.050     26489     10483
  10.22486  10.23504     0.050     26512     10491
  10.22452  10.23475     0.050     26505     10489
  10.22418  10.23444     0.050     26479     10482
  10.22384  10.23412     0.050     26515     10494
  10.22350  10.23378     0.050     26499     10488
  10.22316  10.23341     0.050     26484     10487
  10.22282  10.23303     0.050     26502     10494
  10.22248  10.23265     0.050     26483     10492
  10.22214  10.23228     0.050     26482     10489
  10.22180  10.23193     0.050     26478     10489
  10.22146  10.23157     0.050     26484     10489
  10.22112  10.23120     0.050     26469     10485
  10.22078  10.23084     0.050     26450     10483
  10.22044  10.23046     0.050     26478     10489
  10.22010  10.23008     0.050     26468     10484
  10.21976  10.22973     0.050     26432     10476
  10.21942  10.22939     0.050     26459     10487
  10.21908  10.22905     0.050     26444     10480
  10.21874  10.22872     0.050     26417     10471
  10.21840  10.22839     0.050     26436     10479
  10.21806  10.22806     0.050     26451     10483
  10.21772  10.22774     0.050     26439     10479
  10.21738  10.22743     0.050     26425     10476
  10.21704  10.22714     0.050     26460     10492
  10.21670  10.22687     0.050     26429     10481
  10.21636  10.22660     0.050     26418     10481
  10.21602  10.22632     0.050     26456     10497
  10.21568  10.22604     0.050     26439     10493
  10.21534  10.22575     0.050     26433     10495
  10.21500  10.22545     0.050     26417     10491
  10.21466  10.22515     0.050     26452     10505
  10.21432  10.22486     0.050     26436     10502
  10.21398  10.22456     0.050     26406     10494
  10.21364  10.22425     0.050     26450     10508
  10.21330  10.22391     0.050     26438     10507
  10.21296  10.22355     0.050     26405     10498
  10.21262  10.22317     0.050     26427     10505
  10.21228  10.22279     0.050     26423     10504
  10.21194  10.22241     0.050     26407     10505
  10.21160  10.22205     0.050     26394     10503
  10.21126  10.22171     0.050     26434     10516
  10.21092  10.22135     0.050     26418     10514
  10.21058  10.22097     0.050     26403     10508
  10.21024  10.22060     0.050     26443     10527
  10.20990  10.22022     0.050     26447     10532
  10.20956  10.21986     0.050     26436     10528
  10.20922  10.21951     0.050     26439     10531
  10.20888  10.21917     0.050     26472     10542
  10.20854  10.21884     0.050     26441     10537
  10.20820  10.21851     0.050     26439     10537
  10.20786  10.21818     0.050     26441     10539
  10.20752  10.21785     0.050     26447     10541
  10.20718  10.21754     0.050     26437     10540
  10.20684  10.21724     0.050     26442     10542
  10.20650  10.21696     0.050     26446     10546
  10.20616  10.21668     0.050     26443     10547
  10.20582  10.21641     0.050     26422     10542
  10.20548  10.21614     0.050     26454     10547
  10.20514  10.21585     0.050     26440     10550
  10.20480  10.21555     0.050     26430     10547
  10.20446  10.21525     0.050     26428     10548
  10.20412  10.21496     0.050     26465     10559
  10.20378  10.21466     0.050     26427     10549
  10.20344  10.21435     0.050     26440     10556
  10.20310  10.21402     0.050     26446     10557
  10.20276  10.21367     0.050     26431     10556
  10.20242  10.21329     0.050     26413     10553
  10.20208  10.21290     0.050     26438     10559
  10.20174  10.21252     0.050     26439     10561
  10.20140  10.21216     0.050     26430     10559
  10.20106  10.21181     0.050     26432     10561
  10.20072  10.21145     0.050     26450     10567
  10.20038  10.21108     0.050     26426     10562
  10.20004  10.21070     0.050     26425     10564
  10.19970  10.21032     0.050     26440     10571
  10.19936  10.20996     0.050     26436     10570
  10.19902  10.20961     0.050     26417     10566
  10.19868  10.20926     0.050     26440     10569
  10.19834  10.20893     0.050     26439     10570
  10.19800  10.20860     0.050     26409     10569
  10.19766  10.20827     0.050     26417     10570
  10.19732  10.20794     0.050     26431     10574
  10.19698  10.20762     0.050     26437     10574
  10.19664  10.20732     0.050     26425     10574
  10.19630  10.20703     0.050     26430     10576
  10.19596  10.20676     0.050     26419     10574
  10.19562  10.20650     0.050     26407     10569
  10.19528  10.20622     0.050     26419     10576
  10.19494  10.20593     0.050     26415     10574
  10.19460  10.20564     0.050     26397     10568
  10.19426  10.20534     0.050     26401     10566
  10.19392  10.20504     0.050     26393     10571
  10.19358  10.20474     0.050     26382     10569
  10.19324  10.20444     0.050     26378     10566
  10.19290  10.20412     0.050     26390     10572
  10.19256  10.20377     0.050     26396     10572
  10.19222  10.20341     0.050     26399     10579
  10.19188  10.20303     0.050     26419     10583
  10.19154  10.20265     0.050     26430     10586
  10.19120  10.20228     0.050     26423     10587
  10.19086  10.20192     0.050     26413     10583
  10.19052  10.20157     0.050     26418     10585
  10.19018  10.20120     0.050     26422     10586
  10.18984  10.20083     0.050     26396     10580
  10.18950  10.20045     0.050     26422     10588
  10.18916  10.20008     0.050     26422     10587
  10.18882  10.19972     0.050     26400     10581
  10.18848  10.19938     0.050     26402     10582
  10.18814  10.19905     0.050     26415     10586
  10.18780  10.19872     0.050     26415     10586
  10.18746  10.19838     0.050     26417     10586
  10.18712  10.19806     0.050     26397     10584
  10.18678  10.19774     0.050     26422     10590
  10.18644  10.19743     0.050     26403     10584
  10.18610  10.19713     0.050     26393     10581
  10.18576  10.19685     0.050     26400     10585
  10.18542  10.19658     0.050     26393     10584
  10.18508  10.19631     0.050     26405     10583
  10.18474  10.19603     0.050     26402     10586
  10.18440  10.19574     0.050     26403     10586
  10.18406  10.19544     0.050     26391     10581
  10.18372  10.19514     0.050     26376     10576
  10.18338  10.19485     0.050     26410     10585
  10.18304  10.19455     0.050     26391     10580
  10.18270  10.19423     0.050     26396     10582
  10.18236  10.19389     0.050     26397     10582
  10.18202  10.19353     0.050     26419     10587
  10.18168  10.19315     0.050     26392     10576
  10.18134  10.19277     0.050     26394     10578
  10.18100  10.19240     0.050     26418     10584
  10.18066  10.19204     0.050     26393     10577
  10.18032  10.19169     0.050     26390     10573
  10.17998  10.19133     0.050     26403     10576
  10.17964  10.19095     0.050     26393     10572
  10.17930  10.19057     0.050     26356     10557
  10.17896  10.19020     0.050     26352     10555
  10.17862  10.18984     0.050     26364     10555
  10.17828  10.18950     0.050     26345     10547
  10.17794  10.18916     0.050     26339     10547
  10.17760  10.18882     0.050     26344     10549
  10.17726  10.18849     0.050     26350     10548
  10.17692  10.18816     0.050     26345     10544
  10.17658  10.18784     0.050     26376     10551
  10.17624  10.18752     0.050     26387     10558
  10.17590  10.18722     0.050     26384     10554
  10.17556  10.18694     0.050     26387     10555
  10.17522  10.18667     0.050     26412     10556
  10.17488  10.18640     0.050     26392     10551
  10.17454  10.18612     0.050     26380     10545
  10.17420  10.18583     0.050     26393     10549
  10.17386  10.18553     0.050     26399     10546
  10.17352  10.18523     0.050     26383     10535
