  9809     SPring-8 14b2 
 Ir-L21_IrO2_Si  20.07.15 17:56 - 20.07.15 18:08
 IrO2                                                                            
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 17.83300 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 6554
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.64500  14.67000    -0.000460       0.10      6554
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    55.800    60.800
  15.19504  15.26307     0.100      7371     34896
  15.19458  15.26266     0.100      7368     34899
  15.19412  15.26225     0.100      7370     34901
  15.19366  15.26184     0.100      7370     34909
  15.19320  15.26139     0.100      7373     34921
  15.19274  15.26089     0.100      7369     34911
  15.19228  15.26038     0.100      7369     34892
  15.19182  15.25987     0.100      7371     34912
  15.19136  15.25938     0.100      7367     34916
  15.19090  15.25889     0.100      7374     34913
  15.19044  15.25839     0.100      7371     34934
  15.18998  15.25787     0.100      7366     34927
  15.18952  15.25738     0.100      7373     34941
  15.18906  15.25691     0.100      7373     34947
  15.18860  15.25645     0.100      7364     34932
  15.18814  15.25600     0.100      7365     34924
  15.18768  15.25555     0.100      7364     34934
  15.18722  15.25512     0.100      7362     34926
  15.18676  15.25471     0.100      7367     34950
  15.18630  15.25433     0.100      7362     34961
  15.18584  15.25396     0.100      7363     34950
  15.18538  15.25359     0.100      7363     34958
  15.18492  15.25319     0.100      7356     34961
  15.18446  15.25278     0.100      7364     34964
  15.18400  15.25238     0.100      7362     34967
  15.18354  15.25197     0.100      7363     34951
  15.18308  15.25154     0.100      7360     34959
  15.18262  15.25106     0.100      7359     34971
  15.18216  15.25055     0.100      7356     34976
  15.18170  15.25003     0.100      7365     34986
  15.18124  15.24955     0.100      7350     34963
  15.18078  15.24906     0.100      7357     34987
  15.18032  15.24856     0.100      7359     34987
  15.17986  15.24805     0.100      7359     34997
  15.17940  15.24754     0.100      7355     34978
  15.17894  15.24706     0.100      7358     34991
  15.17848  15.24660     0.100      7361     35004
  15.17802  15.24615     0.100      7356     34999
  15.17756  15.24570     0.100      7357     35003
  15.17710  15.24527     0.100      7357     34989
  15.17664  15.24485     0.100      7354     35007
  15.17618  15.24446     0.100      7354     35009
  15.17572  15.24408     0.100      7353     35010
  15.17526  15.24371     0.100      7354     35011
  15.17480  15.24332     0.100      7346     35007
  15.17434  15.24292     0.100      7353     35020
  15.17388  15.24251     0.100      7356     35041
  15.17342  15.24211     0.100      7353     35007
  15.17296  15.24169     0.100      7348     35022
  15.17250  15.24122     0.100      7349     35017
  15.17204  15.24071     0.100      7348     35022
  15.17158  15.24020     0.100      7349     35042
  15.17112  15.23971     0.100      7352     35041
  15.17066  15.23922     0.100      7348     35035
  15.17020  15.23872     0.100      7349     35034
  15.16974  15.23821     0.100      7344     35015
  15.16928  15.23769     0.100      7353     35056
  15.16882  15.23720     0.100      7341     35023
  15.16836  15.23674     0.100      7347     35038
  15.16790  15.23629     0.100      7336     35025
  15.16744  15.23584     0.100      7345     35033
  15.16698  15.23539     0.100      7346     35064
  15.16652  15.23496     0.100      7341     35032
  15.16606  15.23456     0.100      7345     35067
  15.16560  15.23419     0.100      7340     35064
  15.16514  15.23382     0.100      7342     35062
  15.16468  15.23343     0.100      7345     35063
  15.16422  15.23303     0.100      7338     35050
  15.16376  15.23262     0.100      7342     35069
  15.16330  15.23222     0.100      7332     35036
  15.16284  15.23181     0.100      7337     35070
  15.16238  15.23136     0.100      7338     35077
  15.16192  15.23086     0.100      7338     35069
  15.16146  15.23034     0.100      7342     35077
  15.16100  15.22983     0.100      7340     35068
  15.16054  15.22935     0.100      7338     35105
  15.16008  15.22886     0.100      7342     35078
  15.15962  15.22835     0.100      7336     35088
  15.15916  15.22784     0.100      7335     35095
  15.15870  15.22734     0.100      7331     35087
  15.15824  15.22688     0.100      7337     35096
  15.15778  15.22643     0.100      7333     35091
  15.15732  15.22598     0.100      7332     35078
  15.15686  15.22554     0.100      7331     35108
  15.15640  15.22511     0.100      7330     35090
  15.15594  15.22470     0.100      7330     35108
  15.15548  15.22431     0.100      7327     35107
  15.15502  15.22394     0.100      7328     35088
  15.15456  15.22356     0.100      7330     35123
  15.15410  15.22316     0.100      7332     35099
  15.15364  15.22276     0.100      7326     35116
  15.15318  15.22236     0.100      7324     35104
  15.15272  15.22195     0.100      7328     35112
  15.15226  15.22152     0.100      7328     35124
  15.15180  15.22104     0.100      7328     35114
  15.15134  15.22052     0.100      7327     35127
  15.15088  15.22001     0.100      7322     35116
  15.15042  15.21951     0.100      7325     35137
  15.14996  15.21903     0.100      7326     35146
  15.14950  15.21853     0.100      7321     35142
  15.14904  15.21802     0.100      7324     35167
  15.14858  15.21751     0.100      7322     35149
  15.14812  15.21704     0.100      7325     35173
  15.14766  15.21658     0.100      7324     35164
  15.14720  15.21613     0.100      7322     35161
  15.14674  15.21569     0.100      7318     35158
  15.14628  15.21524     0.100      7315     35147
  15.14582  15.21483     0.100      7317     35165
  15.14536  15.21444     0.100      7321     35179
  15.14490  15.21407     0.100      7317     35181
  15.14444  15.21370     0.100      7322     35181
  15.14398  15.21331     0.100      7317     35176
  15.14352  15.21290     0.100      7317     35181
  15.14306  15.21250     0.100      7323     35199
  15.14260  15.21209     0.100      7316     35198
  15.14214  15.21166     0.100      7320     35214
  15.14168  15.21119     0.100      7319     35219
  15.14122  15.21069     0.100      7318     35216
  15.14076  15.21017     0.100      7313     35211
  15.14030  15.20967     0.100      7318     35227
  15.13984  15.20919     0.100      7314     35202
  15.13938  15.20869     0.100      7316     35211
  15.13892  15.20818     0.100      7319     35227
  15.13846  15.20766     0.100      7315     35229
  15.13800  15.20717     0.100      7316     35237
  15.13754  15.20671     0.100      7316     35242
  15.13708  15.20626     0.100      7313     35245
  15.13662  15.20581     0.100      7318     35262
  15.13616  15.20537     0.100      7312     35241
  15.13570  15.20495     0.100      7309     35247
  15.13524  15.20455     0.100      7309     35238
  15.13478  15.20417     0.100      7311     35250
  15.13432  15.20380     0.100      7313     35265
  15.13386  15.20341     0.100      7312     35275
  15.13340  15.20301     0.100      7313     35293
  15.13294  15.20261     0.100      7308     35266
  15.13248  15.20221     0.100      7304     35276
  15.13202  15.20179     0.100      7309     35295
  15.13156  15.20134     0.100      7308     35283
  15.13110  15.20084     0.100      7305     35289
  15.13064  15.20033     0.100      7304     35280
  15.13018  15.19982     0.100      7305     35297
  15.12972  15.19933     0.100      7303     35292
  15.12926  15.19884     0.100      7304     35280
  15.12880  15.19834     0.100      7302     35270
  15.12834  15.19782     0.100      7298     35291
  15.12788  15.19733     0.100      7296     35286
  15.12742  15.19686     0.100      7299     35313
  15.12696  15.19641     0.100      7298     35312
  15.12650  15.19597     0.100      7294     35289
  15.12604  15.19552     0.100      7293     35286
  15.12558  15.19509     0.100      7289     35289
  15.12512  15.19468     0.100      7278     35227
  15.12466  15.19430     0.100      7231     35002
  15.12420  15.19393     0.100      7188     34782
  15.12374  15.19355     0.100      7168     34705
  15.12328  15.19315     0.100      7176     34754
  15.12282  15.19275     0.100      7182     34802
  15.12236  15.19235     0.100      7209     34934
  15.12190  15.19194     0.100      7253     35137
  15.12144  15.19150     0.100      7287     35318
  15.12098  15.19102     0.100      7304     35409
  15.12052  15.19051     0.100      7299     35398
  15.12006  15.18999     0.100      7306     35423
  15.11960  15.18950     0.100      7306     35417
  15.11914  15.18901     0.100      7297     35389
  15.11868  15.18851     0.100      7301     35442
  15.11822  15.18800     0.100      7300     35414
  15.11776  15.18750     0.100      7293     35414
  15.11730  15.18702     0.100      7291     35412
  15.11684  15.18656     0.100      7292     35410
  15.11638  15.18612     0.100      7291     35425
  15.11592  15.18567     0.100      7291     35407
  15.11546  15.18523     0.100      7296     35429
  15.11500  15.18482     0.100      7290     35414
  15.11454  15.18443     0.100      7290     35434
  15.11408  15.18405     0.100      7292     35432
  15.11362  15.18368     0.100      7290     35440
  15.11316  15.18328     0.100      7287     35436
  15.11270  15.18288     0.100      7288     35437
  15.11224  15.18248     0.100      7286     35430
  15.11178  15.18207     0.100      7286     35451
  15.11132  15.18165     0.100      7286     35415
  15.11086  15.18117     0.100      7277     35393
  15.11040  15.18066     0.100      7272     35377
  15.10994  15.18014     0.100      7271     35400
  15.10948  15.17964     0.100      7271     35406
  15.10902  15.17915     0.100      7273     35419
  15.10856  15.17866     0.100      7282     35454
  15.10810  15.17814     0.100      7280     35448
  15.10764  15.17763     0.100      7280     35467
  15.10718  15.17715     0.100      7283     35472
  15.10672  15.17669     0.100      7280     35463
  15.10626  15.17624     0.100      7287     35488
  15.10580  15.17579     0.100      7278     35473
  15.10534  15.17535     0.100      7278     35475
  15.10488  15.17492     0.100      7276     35474
  15.10442  15.17453     0.100      7275     35474
  15.10396  15.17416     0.100      7277     35483
  15.10350  15.17379     0.100      7269     35465
  15.10304  15.17340     0.100      7274     35484
  15.10258  15.17300     0.100      7266     35463
  15.10212  15.17259     0.100      7275     35475
  15.10166  15.17219     0.100      7273     35496
  15.10120  15.17177     0.100      7269     35476
  15.10074  15.17131     0.100      7275     35501
  15.10028  15.17081     0.100      7265     35465
  15.09982  15.17029     0.100      7265     35483
  15.09936  15.16978     0.100      7266     35481
  15.09890  15.16930     0.100      7258     35473
  15.09844  15.16881     0.100      7257     35461
  15.09798  15.16831     0.100      7244     35376
  15.09752  15.16779     0.100      7199     35170
  15.09706  15.16730     0.100      7147     34942
  15.09660  15.16683     0.100      7139     34894
  15.09614  15.16638     0.100      7144     34926
  15.09568  15.16593     0.100      7157     34986
  15.09522  15.16548     0.100      7187     35150
  15.09476  15.16505     0.100      7230     35361
  15.09430  15.16464     0.100      7259     35510
  15.09384  15.16427     0.100      7265     35556
  15.09338  15.16390     0.100      7266     35533
  15.09292  15.16352     0.100      7270     35567
  15.09246  15.16312     0.100      7264     35545
  15.09200  15.16271     0.100      7254     35516
  15.09154  15.16231     0.100      7253     35500
  15.09108  15.16190     0.100      7249     35491
  15.09062  15.16145     0.100      7248     35496
  15.09016  15.16096     0.100      7249     35513
  15.08970  15.16045     0.100      7250     35502
  15.08924  15.15994     0.100      7260     35548
